Date,Year,Month,Day,Euro95_EUR,Diesel_EUR,LPG_EUR,Exchangerate,Euro95_BRL,Diesel_BRL,LPG_BRL
1/1/2016,2016,1,1,1.438,1.067,0.601,4.4023,6.3305074,4.6972541,2.6457823
1/2/2016,2016,1,2,1.436,1.067,0.584,4.4023,6.3217028,4.6972541,2.5709432
1/3/2016,2016,1,3,1.438,1.067,0.591,4.4023,6.3305074,4.6972541,2.6017593
1/4/2016,2016,1,4,1.44,1.07,0.591,4.4023,6.339312,4.710461,2.6017593
1/5/2016,2016,1,5,1.444,1.073,0.588,4.3023,6.2125212,4.6163679,2.5297524
1/6/2016,2016,1,6,1.449,1.072,0.593,4.3331,6.2786619,4.6450832,2.5695283
1/7/2016,2016,1,7,1.448,1.072,0.59,4.4001,6.3713448,4.7169072,2.596059
1/8/2016,2016,1,8,1.447,1.071,0.592,4.3685,6.3212195,4.6786635,2.586152
1/9/2016,2016,1,9,1.444,1.067,0.593,4.3786,6.3226984,4.6719662,2.5965098
1/10/2016,2016,1,10,1.445,1.067,0.585,4.3786,6.327077,4.6719662,2.561481
1/11/2016,2016,1,11,1.446,1.07,0.59,4.3786,6.3314556,4.685102,2.583374
1/12/2016,2016,1,12,1.44,1.064,0.597,4.3704,6.293376,4.6501056,2.6091288
1/13/2016,2016,1,13,1.436,1.059,0.595,4.3214,6.2055304,4.5763626,2.571233
1/14/2016,2016,1,14,1.433,1.056,0.588,4.373,6.266509,4.617888,2.571324
1/15/2016,2016,1,15,1.434,1.056,0.592,4.4139,6.3295326,4.6610784,2.6130288
1/16/2016,2016,1,16,1.427,1.046,0.583,4.3929,6.2686683,4.5949734,2.5610607
1/17/2016,2016,1,17,1.427,1.046,0.582,4.3929,6.2686683,4.5949734,2.5566678
1/18/2016,2016,1,18,1.428,1.048,0.596,4.3929,6.2730612,4.6037592,2.6181684
1/19/2016,2016,1,19,1.422,1.041,0.594,4.3758,6.2223876,4.5552078,2.5992252
1/20/2016,2016,1,20,1.419,1.036,0.586,4.4559,6.3229221,4.6163124,2.6111574
1/21/2016,2016,1,21,1.414,1.029,0.579,4.523,6.395522,4.654167,2.618817
1/22/2016,2016,1,22,1.414,1.024,0.579,4.455,6.29937,4.56192,2.579445
1/23/2016,2016,1,23,1.414,1.022,0.576,4.4276,6.2606264,4.5250072,2.5502976
1/24/2016,2016,1,24,1.415,1.023,0.577,4.4276,6.265054,4.5294348,2.5547252
1/25/2016,2016,1,25,1.417,1.026,0.572,4.4276,6.2739092,4.5427176,2.5325872
1/26/2016,2016,1,26,1.42,1.025,0.576,4.4465,6.31403,4.5576625,2.561184
1/27/2016,2016,1,27,1.419,1.023,0.582,4.3963,6.2383497,4.4974149,2.5586466
1/28/2016,2016,1,28,1.418,1.023,0.573,4.4753,6.3459754,4.5782319,2.5643469
1/29/2016,2016,1,29,1.421,1.03,0.575,4.4294,6.2941774,4.562282,2.546905
1/30/2016,2016,1,30,1.422,1.031,0.572,4.3511,6.1872642,4.4859841,2.4888292
1/31/2016,2016,1,31,1.423,1.031,0.574,4.3511,6.1916153,4.4859841,2.4975314
2/1/2016,2016,2,1,1.425,1.034,0.57,4.3511,6.2003175,4.4990374,2.480127
2/2/2016,2016,2,2,1.429,1.037,0.569,4.3565,6.2254385,4.5176905,2.4788485
2/3/2016,2016,2,3,1.428,1.037,0.577,4.328,6.180384,4.488136,2.497256
2/4/2016,2016,2,4,1.424,1.036,0.569,4.3486,6.1924064,4.5051496,2.4743534
2/5/2016,2016,2,5,1.425,1.044,0.574,4.3454,6.192195,4.5365976,2.4942596
2/6/2016,2016,2,6,1.418,1.043,0.564,4.3245,6.132141,4.5104535,2.439018
2/7/2016,2016,2,7,1.42,1.043,0.556,4.3245,6.14079,4.5104535,2.404422
2/8/2016,2016,2,8,1.42,1.046,0.56,4.3245,6.14079,4.523427,2.42172
2/9/2016,2016,2,9,1.416,1.046,0.569,4.3741,6.1937256,4.5753086,2.4888629
2/10/2016,2016,2,10,1.409,1.044,0.564,4.3758,6.1655022,4.5683352,2.4679512
2/11/2016,2016,2,11,1.398,1.041,0.565,4.4836,6.2680728,4.6674276,2.533234
2/12/2016,2016,2,12,1.393,1.038,0.566,4.5087,6.2806191,4.6800306,2.5519242
2/13/2016,2016,2,13,1.388,1.033,0.563,4.4567,6.1858996,4.6037711,2.5091221
2/14/2016,2016,2,14,1.388,1.034,0.561,4.4567,6.1858996,4.6082278,2.5002087
2/15/2016,2016,2,15,1.389,1.036,0.558,4.4567,6.1903563,4.6171412,2.4868386
2/16/2016,2016,2,16,1.388,1.036,0.563,4.4833,6.2228204,4.6446988,2.5240979
2/17/2016,2016,2,17,1.388,1.034,0.559,4.4866,6.2274008,4.6391444,2.5080094
2/18/2016,2016,2,18,1.38,1.034,0.564,4.4527,6.144726,4.6040918,2.5113228
2/19/2016,2016,2,19,1.38,1.043,0.561,4.4854,6.189852,4.6782722,2.5163094
2/20/2016,2016,2,20,1.377,1.042,0.56,4.3755,6.0250635,4.559271,2.45028
2/21/2016,2016,2,21,1.379,1.042,0.547,4.3755,6.0338145,4.559271,2.3933985
2/22/2016,2016,2,22,1.38,1.045,0.564,4.3755,6.03819,4.5723975,2.467782
2/23/2016,2016,2,23,1.374,1.045,0.557,4.357,5.986518,4.553065,2.426849
2/24/2016,2016,2,24,1.371,1.044,0.558,4.3793,6.0040203,4.5719892,2.4436494
2/25/2016,2016,2,25,1.368,1.042,0.56,4.3527,5.9544936,4.5355134,2.437512
2/26/2016,2016,2,26,1.369,1.045,0.562,4.3356,5.9354364,4.530702,2.4366072
2/27/2016,2016,2,27,1.375,1.05,0.563,4.3394,5.966675,4.55637,2.4430822
2/28/2016,2016,2,28,1.377,1.05,0.555,4.3394,5.9753538,4.55637,2.408367
2/29/2016,2016,2,29,1.379,1.053,0.554,4.3394,5.9840326,4.5693882,2.4040276
3/1/2016,2016,3,1,1.385,1.055,0.557,4.3519,6.0273815,4.5912545,2.4240083
3/2/2016,2016,3,2,1.384,1.06,0.555,4.2523,5.8851832,4.507438,2.3600265
3/3/2016,2016,3,3,1.382,1.062,0.557,4.1949,5.7973518,4.4549838,2.3365593
3/4/2016,2016,3,4,1.385,1.064,0.552,4.0834,5.655509,4.3447376,2.2540368
3/5/2016,2016,3,5,1.383,1.063,0.558,4.1228,5.7018324,4.3825364,2.3005224
3/6/2016,2016,3,6,1.385,1.062,0.56,4.1228,5.710078,4.3784136,2.308768
3/7/2016,2016,3,7,1.385,1.065,0.558,4.1228,5.710078,4.390782,2.3005224
3/8/2016,2016,3,8,1.391,1.072,0.558,4.169,5.799079,4.469168,2.326302
3/9/2016,2016,3,9,1.4,1.08,0.565,4.074,5.7036,4.39992,2.30181
3/10/2016,2016,3,10,1.404,1.089,0.56,3.972,5.576688,4.325508,2.22432
3/11/2016,2016,3,11,1.413,1.093,0.56,4.0401,5.7086613,4.4158293,2.262456
3/12/2016,2016,3,12,1.413,1.097,0.556,4.0261,5.6888793,4.4166317,2.2385116
3/13/2016,2016,3,13,1.415,1.097,0.563,4.0261,5.6969315,4.4166317,2.2666943
3/14/2016,2016,3,14,1.416,1.1,0.558,4.0261,5.7009576,4.42871,2.2465638
3/15/2016,2016,3,15,1.415,1.101,0.561,4.1191,5.8285265,4.5351291,2.3108151
3/16/2016,2016,3,16,1.414,1.099,0.561,4.2224,5.9704736,4.6404176,2.3687664
3/17/2016,2016,3,17,1.412,1.099,0.568,4.1438,5.8510456,4.5540362,2.3536784
3/18/2016,2016,3,18,1.411,1.103,0.569,4.0794,5.7560334,4.4995782,2.3211786
3/19/2016,2016,3,19,1.407,1.101,0.565,4.0897,5.7542079,4.5027597,2.3106805
3/20/2016,2016,3,20,1.409,1.102,0.559,4.0897,5.7623873,4.5068494,2.2861423
3/21/2016,2016,3,21,1.41,1.104,0.566,4.0897,5.766477,4.5150288,2.3147702
3/22/2016,2016,3,22,1.41,1.104,0.569,4.0526,5.714166,4.4740704,2.3059294
3/23/2016,2016,3,23,1.41,1.103,0.567,4.06,5.7246,4.47818,2.30202
3/24/2016,2016,3,24,1.414,1.103,0.569,4.1316,5.8420824,4.5571548,2.3508804
3/25/2016,2016,3,25,1.424,1.103,0.573,4.0795,5.809208,4.4996885,2.3375535
3/26/2016,2016,3,26,1.423,1.101,0.564,4.0795,5.8051285,4.4915295,2.300838
3/27/2016,2016,3,27,1.427,1.101,0.563,4.0795,5.8214465,4.4915295,2.2967585
3/28/2016,2016,3,28,1.426,1.102,0.559,4.0795,5.817367,4.495609,2.2804405
3/29/2016,2016,3,29,1.426,1.104,0.565,4.0795,5.817367,4.503768,2.3049175
3/30/2016,2016,3,30,1.435,1.1,0.572,4.1275,5.9229625,4.54025,2.36093
3/31/2016,2016,3,31,1.444,1.097,0.561,4.1174,5.9455256,4.5167878,2.3098614
4/1/2016,2016,4,1,1.449,1.098,0.571,4.1296,5.9837904,4.5343008,2.3580016
4/2/2016,2016,4,2,1.451,1.091,0.563,4.042,5.864942,4.409822,2.275646
4/3/2016,2016,4,3,1.453,1.091,0.573,4.042,5.873026,4.409822,2.316066
4/4/2016,2016,4,4,1.455,1.092,0.568,4.042,5.88111,4.413864,2.295856
4/5/2016,2016,4,5,1.453,1.088,0.575,4.1395,6.0146935,4.503776,2.3802125
4/6/2016,2016,4,6,1.452,1.08,0.567,4.2,6.0984,4.536,2.3814
4/7/2016,2016,4,7,1.447,1.073,0.573,4.1617,6.0219799,4.4655041,2.3846541
4/8/2016,2016,4,8,1.447,1.07,0.564,4.1554,6.0128638,4.446278,2.3436456
4/9/2016,2016,4,9,1.449,1.069,0.562,4.0647,5.8897503,4.3451643,2.2843614
4/10/2016,2016,4,10,1.452,1.07,0.555,4.0647,5.9019444,4.349229,2.2559085
4/11/2016,2016,4,11,1.454,1.072,0.565,4.0647,5.9100738,4.3573584,2.2965555
4/12/2016,2016,4,12,1.461,1.076,0.57,4.0034,5.8489674,4.3076584,2.281938
4/13/2016,2016,4,13,1.465,1.083,0.568,3.969,5.814585,4.298427,2.254392
4/14/2016,2016,4,14,1.471,1.091,0.566,3.9586,5.8231006,4.3188326,2.2405676
4/15/2016,2016,4,15,1.48,1.095,0.57,3.9387,5.829276,4.3128765,2.245059
4/16/2016,2016,4,16,1.479,1.092,0.566,3.9606,5.8577274,4.3249752,2.2416996
4/17/2016,2016,4,17,1.482,1.092,0.569,3.9606,5.8696092,4.3249752,2.2535814
4/18/2016,2016,4,18,1.483,1.095,0.567,3.9606,5.8735698,4.336857,2.2456602
4/19/2016,2016,4,19,1.479,1.095,0.567,4.0408,5.9763432,4.424676,2.2911336
4/20/2016,2016,4,20,1.475,1.094,0.574,4.0362,5.953395,4.4156028,2.3167788
4/21/2016,2016,4,21,1.474,1.095,0.565,4.0043,5.9023382,4.3847085,2.2624295
4/22/2016,2016,4,22,1.477,1.103,0.566,4.0218,5.9401986,4.4360454,2.2763388
4/23/2016,2016,4,23,1.475,1.105,0.563,4.0168,5.92478,4.438564,2.2614584
4/24/2016,2016,4,24,1.476,1.106,0.564,4.0168,5.9287968,4.4425808,2.2654752
4/25/2016,2016,4,25,1.478,1.108,0.566,4.0168,5.9368304,4.4506144,2.2735088
4/26/2016,2016,4,26,1.479,1.11,0.567,3.9943,5.9075697,4.433673,2.2647681
4/27/2016,2016,4,27,1.477,1.108,0.571,3.9826,5.8823002,4.4127208,2.2740646
4/28/2016,2016,4,28,1.477,1.11,0.566,3.9907,5.8942639,4.429677,2.2587362
4/29/2016,2016,4,29,1.485,1.119,0.57,3.9738,5.901093,4.4466822,2.265066
4/30/2016,2016,4,30,1.489,1.122,0.564,3.9731,5.9159459,4.4578182,2.2408284
5/1/2016,2016,5,1,1.491,1.123,0.559,3.9731,5.9238921,4.4617913,2.2209629
5/2/2016,2016,5,2,1.493,1.125,0.568,3.9731,5.9318383,4.4697375,2.2567208
5/3/2016,2016,5,3,1.494,1.126,0.563,4.102,6.128388,4.618852,2.309426
5/4/2016,2016,5,4,1.493,1.121,0.565,4.1091,6.1348863,4.6063011,2.3216415
5/5/2016,2016,5,5,1.486,1.118,0.562,4.0282,5.9859052,4.5035276,2.2638484
5/6/2016,2016,5,6,1.488,1.12,0.567,4.065,6.04872,4.5528,2.304855
5/7/2016,2016,5,7,1.484,1.114,0.576,3.9971,5.9316964,4.4527694,2.3023296
5/8/2016,2016,5,8,1.487,1.114,0.559,3.9971,5.9436877,4.4527694,2.2343789
5/9/2016,2016,5,9,1.487,1.117,0.561,3.9971,5.9436877,4.4647607,2.2423731
5/10/2016,2016,5,10,1.485,1.111,0.569,3.9647,5.8875795,4.4047817,2.2559143
5/11/2016,2016,5,11,1.479,1.108,0.56,3.9517,5.8445643,4.3784836,2.212952
5/12/2016,2016,5,12,1.475,1.112,0.565,3.9419,5.8143025,4.3833928,2.2271735
5/13/2016,2016,5,13,1.478,1.122,0.563,3.9559,5.8468202,4.4385198,2.2271717
5/14/2016,2016,5,14,1.483,1.124,0.567,3.9999,5.9318517,4.4958876,2.2679433
5/15/2016,2016,5,15,1.486,1.126,0.555,3.9999,5.9438514,4.5038874,2.2199445
5/16/2016,2016,5,16,1.486,1.126,0.554,3.9999,5.9438514,4.5038874,2.2159446
5/17/2016,2016,5,17,1.487,1.128,0.561,3.9451,5.8663637,4.4500728,2.2132011
5/18/2016,2016,5,18,1.492,1.134,0.561,3.9891,5.9517372,4.5236394,2.2378851
5/19/2016,2016,5,19,1.499,1.142,0.558,4.0146,6.0178854,4.5846732,2.2401468
5/20/2016,2016,5,20,1.503,1.145,0.562,3.9797,5.9814891,4.5567565,2.2365914
5/21/2016,2016,5,21,1.503,1.144,0.554,3.9832,5.9867496,4.5567808,2.2066928
5/22/2016,2016,5,22,1.504,1.144,0.546,3.9832,5.9907328,4.5567808,2.1748272
5/23/2016,2016,5,23,1.505,1.146,0.559,3.9832,5.994716,4.5647472,2.2266088
5/24/2016,2016,5,24,1.505,1.152,0.555,3.9639,5.9656695,4.5664128,2.1999645
5/25/2016,2016,5,25,1.51,1.157,0.558,3.9681,5.991831,4.5910917,2.2141998
5/26/2016,2016,5,26,1.518,1.164,0.56,4.0004,6.0726072,4.6564656,2.240224
5/27/2016,2016,5,27,1.527,1.171,0.567,4.031,6.155337,4.720301,2.285577
5/28/2016,2016,5,28,1.527,1.172,0.561,4.0148,6.1305996,4.7053456,2.2523028
5/29/2016,2016,5,29,1.528,1.173,0.558,4.0148,6.1346144,4.7093604,2.2402584
5/30/2016,2016,5,30,1.531,1.176,0.566,4.0148,6.1466588,4.7214048,2.2723768
5/31/2016,2016,5,31,1.53,1.177,0.563,3.985,6.09705,4.690345,2.243555
6/1/2016,2016,6,1,1.528,1.176,0.558,4.0211,6.1442408,4.7288136,2.2437738
6/2/2016,2016,6,2,1.526,1.174,0.567,4.0235,6.139861,4.723589,2.2813245
6/3/2016,2016,6,3,1.528,1.175,0.569,3.9973,6.1078744,4.6968275,2.2744637
6/4/2016,2016,6,4,1.525,1.17,0.563,3.9934,6.089935,4.672278,2.2482842
6/5/2016,2016,6,5,1.528,1.171,0.559,3.9934,6.1019152,4.6762714,2.2323106
6/6/2016,2016,6,6,1.529,1.173,0.562,3.9934,6.1059086,4.6842582,2.2442908
6/7/2016,2016,6,7,1.528,1.171,0.568,3.9788,6.0796064,4.6591748,2.2599584
6/8/2016,2016,6,8,1.522,1.168,0.569,3.8786,5.9032292,4.5302048,2.2069234
6/9/2016,2016,6,9,1.517,1.172,0.564,3.8378,5.8219426,4.4979016,2.1645192
6/10/2016,2016,6,10,1.519,1.175,0.568,3.8662,5.8727578,4.542785,2.1960016
6/11/2016,2016,6,11,1.517,1.174,0.562,3.876,5.879892,4.550424,2.178312
6/12/2016,2016,6,12,1.518,1.174,0.563,3.876,5.883768,4.550424,2.182188
6/13/2016,2016,6,13,1.519,1.176,0.572,3.876,5.887644,4.558176,2.217072
6/14/2016,2016,6,14,1.519,1.176,0.564,3.9273,5.9655687,4.6185048,2.2149972
6/15/2016,2016,6,15,1.518,1.174,0.566,3.8945,5.911851,4.572143,2.204287
6/16/2016,2016,6,16,1.516,1.171,0.565,3.8943,5.9037588,4.5602253,2.2002795
6/17/2016,2016,6,17,1.517,1.169,0.564,3.8942,5.9075014,4.5523198,2.1963288
6/18/2016,2016,6,18,1.513,1.164,0.558,3.8286,5.7926718,4.4564904,2.1363588
6/19/2016,2016,6,19,1.515,1.165,0.553,3.8286,5.800329,4.460319,2.1172158
6/20/2016,2016,6,20,1.517,1.167,0.566,3.8286,5.8079862,4.4679762,2.1669876
6/21/2016,2016,6,21,1.516,1.169,0.569,3.81,5.77596,4.45389,2.16789
6/22/2016,2016,6,22,1.517,1.168,0.563,3.8357,5.8187569,4.4800976,2.1594991
6/23/2016,2016,6,23,1.517,1.168,0.565,3.8172,5.7906924,4.4584896,2.156718
6/24/2016,2016,6,24,1.518,1.17,0.563,3.8063,5.7779634,4.453371,2.1429469
6/25/2016,2016,6,25,1.517,1.166,0.567,3.743,5.678131,4.364338,2.122281
6/26/2016,2016,6,26,1.519,1.166,0.558,3.743,5.685617,4.364338,2.088594
6/27/2016,2016,6,27,1.521,1.169,0.568,3.743,5.693103,4.375567,2.126024
6/28/2016,2016,6,28,1.519,1.168,0.567,3.7183,5.6480977,4.3429744,2.1082761
6/29/2016,2016,6,29,1.516,1.165,0.563,3.6216,5.4903456,4.219164,2.0389608
6/30/2016,2016,6,30,1.515,1.165,0.563,3.5898,5.438547,4.182117,2.0210574
7/1/2016,2016,7,1,1.517,1.168,0.571,3.5837,5.4364729,4.1857616,2.0462927
7/2/2016,2016,7,2,1.51,1.161,0.561,3.6131,5.455781,4.1948091,2.0269491
7/3/2016,2016,7,3,1.513,1.162,0.566,3.6131,5.4666203,4.1984222,2.0450146
7/4/2016,2016,7,4,1.513,1.164,0.561,3.6131,5.4666203,4.2056484,2.0269491
7/5/2016,2016,7,5,1.51,1.161,0.564,3.6655,5.534905,4.2556455,2.067342
7/6/2016,2016,7,6,1.502,1.154,0.559,3.6787,5.5254074,4.2452198,2.0563933
7/7/2016,2016,7,7,1.495,1.15,0.554,3.6894,5.515653,4.24281,2.0439276
7/8/2016,2016,7,8,1.492,1.15,0.564,3.6942,5.5117464,4.24833,2.0835288
7/9/2016,2016,7,9,1.482,1.143,0.557,3.6651,5.4316782,4.1892093,2.0414607
7/10/2016,2016,7,10,1.483,1.143,0.555,3.6651,5.4353433,4.1892093,2.0341305
7/11/2016,2016,7,11,1.483,1.146,0.555,3.6651,5.4353433,4.2002046,2.0341305
7/12/2016,2016,7,12,1.477,1.14,0.554,3.6414,5.3783478,4.151196,2.0173356
7/13/2016,2016,7,13,1.471,1.138,0.555,3.6517,5.3716507,4.1556346,2.0266935
7/14/2016,2016,7,14,1.469,1.136,0.552,3.6041,5.2944229,4.0942576,1.9894632
7/15/2016,2016,7,15,1.468,1.136,0.547,3.6232,5.3188576,4.1159552,1.9818904
7/16/2016,2016,7,16,1.464,1.131,0.544,3.5963,5.2649832,4.0674153,1.9563872
7/17/2016,2016,7,17,1.466,1.132,0.547,3.5963,5.2721758,4.0710116,1.9671761
7/18/2016,2016,7,18,1.468,1.133,0.551,3.5963,5.2793684,4.0746079,1.9815613
7/19/2016,2016,7,19,1.467,1.13,0.546,3.6078,5.2926426,4.076814,1.9698588
7/20/2016,2016,7,20,1.466,1.127,0.548,3.5761,5.2425626,4.0302647,1.9597028
7/21/2016,2016,7,21,1.465,1.126,0.549,3.5804,5.245286,4.0315304,1.9656396
7/22/2016,2016,7,22,1.467,1.13,0.543,3.6138,5.3014446,4.083594,1.9622934
7/23/2016,2016,7,23,1.462,1.126,0.544,3.5758,5.2278196,4.0263508,1.9452352
7/24/2016,2016,7,24,1.466,1.126,0.539,3.5758,5.2421228,4.0263508,1.9273562
7/25/2016,2016,7,25,1.464,1.128,0.54,3.5758,5.2349712,4.0335024,1.930932
7/26/2016,2016,7,26,1.462,1.123,0.546,3.608,5.274896,4.051784,1.969968
7/27/2016,2016,7,27,1.459,1.12,0.548,3.6056,5.2605704,4.038272,1.9758688
7/28/2016,2016,7,28,1.456,1.114,0.545,3.6306,5.2861536,4.0444884,1.978677
7/29/2016,2016,7,29,1.454,1.111,0.548,3.6478,5.3039012,4.0527058,1.9989944
7/30/2016,2016,7,30,1.45,1.101,0.541,3.6361,5.272345,4.0033461,1.9671301
7/31/2016,2016,7,31,1.452,1.102,0.534,3.6361,5.2796172,4.0069822,1.9416774
8/1/2016,2016,8,1,1.451,1.102,0.541,3.6361,5.2759811,4.0069822,1.9671301
8/2/2016,2016,8,2,1.445,1.1,0.543,3.6549,5.2813305,4.02039,1.9846107
8/3/2016,2016,8,3,1.445,1.093,0.546,3.6606,5.289567,4.0010358,1.9986876
8/4/2016,2016,8,4,1.443,1.09,0.548,3.5894,5.1795042,3.912446,1.9669912
8/5/2016,2016,8,5,1.445,1.089,0.548,3.5501,5.1298945,3.8660589,1.9454548
8/6/2016,2016,8,6,1.445,1.088,0.531,3.5239,5.0920355,3.8340032,1.8711909
8/7/2016,2016,8,7,1.448,1.089,0.541,3.5239,5.1026072,3.8375271,1.9064299
8/8/2016,2016,8,8,1.45,1.092,0.542,3.5239,5.109655,3.8480988,1.9099538
8/9/2016,2016,8,9,1.454,1.098,0.538,3.5045,5.095543,3.847941,1.885421
8/10/2016,2016,8,10,1.453,1.104,0.547,3.4911,5.0725683,3.8541744,1.9096317
8/11/2016,2016,8,11,1.455,1.107,0.538,3.5156,5.115198,3.8917692,1.8913928
8/12/2016,2016,8,12,1.457,1.109,0.55,3.5287,5.1413159,3.9133283,1.940785
8/13/2016,2016,8,13,1.456,1.108,0.542,3.5463,5.1634128,3.9293004,1.9220946
8/14/2016,2016,8,14,1.457,1.11,0.537,3.5463,5.1669591,3.936393,1.9043631
8/15/2016,2016,8,15,1.459,1.113,0.543,3.5463,5.1740517,3.9470319,1.9256409
8/16/2016,2016,8,16,1.463,1.12,0.538,3.5741,5.2289083,4.002992,1.9228658
8/17/2016,2016,8,17,1.465,1.125,0.534,3.6238,5.308867,4.076775,1.9351092
8/18/2016,2016,8,18,1.464,1.129,0.543,3.6484,5.3412576,4.1190436,1.9810812
8/19/2016,2016,8,19,1.472,1.135,0.55,3.6659,5.3962048,4.1607965,2.016245
8/20/2016,2016,8,20,1.481,1.142,0.531,3.6339,5.3818059,4.1499138,1.9296009
8/21/2016,2016,8,21,1.482,1.143,0.534,3.6339,5.3854398,4.1535477,1.9405026
8/22/2016,2016,8,22,1.483,1.146,0.535,3.6339,5.3890737,4.1644494,1.9441365
8/23/2016,2016,8,23,1.484,1.147,0.535,3.6146,5.3640664,4.1459462,1.933811
8/24/2016,2016,8,24,1.484,1.147,0.529,3.6463,5.4111092,4.1823061,1.9288927
8/25/2016,2016,8,25,1.483,1.147,0.535,3.6365,5.3929295,4.1710655,1.9455275
8/26/2016,2016,8,26,1.485,1.148,0.536,3.6441,5.4114885,4.1834268,1.9532376
8/27/2016,2016,8,27,1.484,1.146,0.535,3.671,5.447764,4.206966,1.963985
8/28/2016,2016,8,28,1.485,1.147,0.547,3.671,5.451435,4.210637,2.008037
8/29/2016,2016,8,29,1.486,1.149,0.539,3.671,5.455106,4.217979,1.978669
8/30/2016,2016,8,30,1.487,1.15,0.538,3.5991,5.3518617,4.138965,1.9363158
8/31/2016,2016,8,31,1.492,1.154,0.547,3.6016,5.3735872,4.1562464,1.9700752
9/1/2016,2016,9,1,1.491,1.155,0.546,3.6026,5.3714766,4.161003,1.9670196
9/2/2016,2016,9,2,1.494,1.157,0.548,3.6549,5.4604206,4.2287193,2.0028852
9/3/2016,2016,9,3,1.487,1.149,0.545,3.6258,5.3915646,4.1660442,1.976061
9/4/2016,2016,9,4,1.489,1.151,0.547,3.6258,5.3988162,4.1732958,1.9833126
9/5/2016,2016,9,5,1.49,1.153,0.545,3.6258,5.402442,4.1805474,1.976061
9/6/2016,2016,9,6,1.486,1.153,0.552,3.6445,5.415727,4.2021085,2.011764
9/7/2016,2016,9,7,1.489,1.153,0.551,3.5944,5.3520616,4.1443432,1.9805144
9/8/2016,2016,9,8,1.488,1.154,0.564,3.5982,5.3541216,4.1523228,2.0293848
9/9/2016,2016,9,9,1.498,1.156,0.557,3.6552,5.4754896,4.2254112,2.0359464
9/10/2016,2016,9,10,1.498,1.154,0.56,3.6931,5.5322638,4.2618374,2.068136
9/11/2016,2016,9,11,1.5,1.155,0.552,3.6931,5.53965,4.2655305,2.0385912
9/12/2016,2016,9,12,1.502,1.158,0.555,3.6931,5.5470362,4.2766098,2.0496705
9/13/2016,2016,9,13,1.502,1.156,0.554,3.6809,5.5287118,4.2551204,2.0392186
9/14/2016,2016,9,14,1.501,1.154,0.558,3.7097,5.5682597,4.2809938,2.0700126
9/15/2016,2016,9,15,1.499,1.153,0.557,3.7439,5.6121061,4.3167167,2.0853523
9/16/2016,2016,9,16,1.496,1.15,0.556,3.6993,5.5341528,4.254195,2.0568108
9/17/2016,2016,9,17,1.492,1.145,0.558,3.644,5.436848,4.17238,2.033352
9/18/2016,2016,9,18,1.495,1.147,0.547,3.644,5.44778,4.179668,1.993268
9/19/2016,2016,9,19,1.496,1.149,0.556,3.644,5.451424,4.186956,2.026064
9/20/2016,2016,9,20,1.494,1.148,0.558,3.6473,5.4490662,4.1871004,2.0351934
9/21/2016,2016,9,21,1.492,1.145,0.555,3.6137,5.3916404,4.1376865,2.0056035
9/22/2016,2016,9,22,1.49,1.145,0.555,3.594,5.35506,4.11513,1.99467
9/23/2016,2016,9,23,1.493,1.147,0.561,3.5931,5.3644983,4.1212857,2.0157291
9/24/2016,2016,9,24,1.486,1.145,0.556,3.6522,5.4271692,4.181769,2.0306232
9/25/2016,2016,9,25,1.49,1.147,0.557,3.6522,5.441778,4.1890734,2.0342754
9/26/2016,2016,9,26,1.489,1.149,0.558,3.6522,5.4381258,4.1963778,2.0379276
9/27/2016,2016,9,27,1.476,1.135,0.565,3.6215,5.345334,4.1104025,2.0461475
9/28/2016,2016,9,28,1.477,1.138,0.566,3.6389,5.3746553,4.1410682,2.0596174
9/29/2016,2016,9,29,1.475,1.136,0.567,3.63,5.35425,4.12368,2.05821
9/30/2016,2016,9,30,1.482,1.144,0.571,3.621,5.366322,4.142424,2.067591
